"";"V0011";"V0300";"V0010";"V6036";"mun7";"V0601f";"ge_pia"
"240140";"2408102004004";5823599;20,7155994272764;60;2408102;"Masculino";"[15,65)"
"240141";"2408102004004";5823599;20,7155994272764;60;2408102;"Feminino";"[15,65)"
"240204";"2408102004004";5919846;22,3032223455732;60;2408102;"Masculino";"[15,65)"
"240304";"2408102004004";6079796;22,8669124827038;60;2408102;"Feminino";"[15,65)"
"240366";"2408102004004";6171383;17,933877692505;60;2408102;"Masculino";"[15,65)"
"240892";"2408102004005";2029026;17,9966022678918;60;2408102;"Feminino";"[15,65)"
"240947";"2408102004005";2290044;12,0966951927563;60;2408102;"Feminino";"[15,65)"
"240984";"2408102004005";2467887;21,4116490828406;60;2408102;"Feminino";"[15,65)"
"241032";"2408102004005";2758786;28,3656980943638;60;2408102;"Feminino";"[15,65)"
"241124";"2408102004005";3105248;15,8604079245686;60;2408102;"Feminino";"[15,65)"
"241227";"2408102004005";3555052;18,765914759985;60;2408102;"Feminino";"[15,65)"
"241500";"2408102004005";4676145;22,0144218997813;60;2408102;"Feminino";"[15,65)"
"241561";"2408102004005";4865287;32,3300207581378;60;2408102;"Masculino";"[15,65)"
"241968";"2408102004006";578408;19,6682809744747;60;2408102;"Feminino";"[15,65)"
"242027";"2408102004006";765416;18,5982832157147;60;2408102;"Feminino";"[15,65)"
"242190";"2408102004006";1600784;32,9311695323714;60;2408102;"Masculino";"[15,65)"
"242371";"2408102004006";2437308;23,7616421872722;60;2408102;"Masculino";"[15,65)"
"242392";"2408102004006";2598409;26,2677908106593;60;2408102;"Masculino";"[15,65)"
"242453";"2408102004006";2908569;21,1596922321673;60;2408102;"Masculino";"[15,65)"
"242591";"2408102004006";3568206;24,8360914715759;60;2408102;"Feminino";"[15,65)"
"242626";"2408102004006";3708080;23,1956471490763;60;2408102;"Masculino";"[15,65)"
"242692";"2408102004006";4040048;23,5518095991604;60;2408102;"Masculino";"[15,65)"
"242825";"2408102004006";4763148;22,2190676583118;60;2408102;"Feminino";"[15,65)"
"242987";"2408102004006";5561142;25,4564910182103;60;2408102;"Masculino";"[15,65)"
"243023";"2408102004006";5670000;22,7129392758096;60;2408102;"Masculino";"[15,65)"
"243075";"2408102004006";5883151;22,2504697331346;60;2408102;"Feminino";"[15,65)"
"243076";"2408102004006";5909757;24,0201986164245;60;2408102;"Feminino";"[15,65)"
"243287";"2408102004007";598563;6,2333320088978;60;2408102;"Masculino";"[15,65)"
"243357";"2408102004007";909623;2,9999999999957;60;2408102;"Masculino";"[15,65)"
"243506";"2408102004007";1362224;20,9194764102716;60;2408102;"Feminino";"[15,65)"
"243726";"2408102004007";2218024;20,6230323436213;60;2408102;"Masculino";"[15,65)"
"243790";"2408102004007";2547745;21,5297283131418;60;2408102;"Feminino";"[15,65)"
"243819";"2408102004007";2610966;18,1100278186648;60;2408102;"Masculino";"[15,65)"
"244030";"2408102004007";3428393;18,2340825762883;60;2408102;"Masculino";"[15,65)"
"244069";"2408102004007";3609251;19,483643956326;60;2408102;"Feminino";"[15,65)"
"244072";"2408102004007";3609251;19,483643956326;60;2408102;"Masculino";"[15,65)"
"244133";"2408102004007";3921969;17,0849111646155;60;2408102;"Masculino";"[15,65)"
"244157";"2408102004007";4039263;17,8135893813285;60;2408102;"Feminino";"[15,65)"
"244169";"2408102004007";4058400;16,6996873378527;60;2408102;"Masculino";"[15,65)"
"244199";"2408102004007";4210429;24,3128730431449;60;2408102;"Feminino";"[15,65)"
"244364";"2408102004007";5167014;13,0137903189744;60;2408102;"Masculino";"[15,65)"
"244401";"2408102004007";5353856;15,0891676363973;60;2408102;"Feminino";"[15,65)"
"244436";"2408102004007";5510529;26,2084369410773;60;2408102;"Masculino";"[15,65)"
"244546";"2408102004007";6023645;14,4345014203063;60;2408102;"Masculino";"[15,65)"
"244678";"2408102004008";304261;23,8352721152746;60;2408102;"Feminino";"[15,65)"
"244817";"2408102004008";820943;23,7430789888154;60;2408102;"Masculino";"[15,65)"
"245225";"2408102004008";2187437;21,8259460146948;60;2408102;"Masculino";"[15,65)"
"245269";"2408102004008";2313889;9,4020491258088;60;2408102;"Feminino";"[15,65)"
"245744";"2408102004008";4719097;21,1399421864033;60;2408102;"Feminino";"[15,65)"
"245991";"2408102004008";5633009;27,0683747700771;60;2408102;"Masculino";"[15,65)"
"246101";"2408102004008";5983233;22,6183920359018;60;2408102;"Masculino";"[15,65)"
"246165";"2408102004008";6179820;18,7973937323528;60;2408102;"Feminino";"[15,65)"
"246622";"2408102004009";1618798;12,0228352973554;60;2408102;"Masculino";"[15,65)"
"246724";"2408102004009";1978213;22,700463647692;60;2408102;"Feminino";"[15,65)"
"246936";"2408102004009";2882743;24,4961058954688;60;2408102;"Masculino";"[15,65)"
"247325";"2408102004009";4802322;11,9433226207632;60;2408102;"Feminino";"[15,65)"
"247446";"2408102004009";5263884;25,2287366130952;60;2408102;"Masculino";"[15,65)"
"247472";"2408102004009";5325140;23,2349393080777;60;2408102;"Feminino";"[15,65)"
"247567";"2408102004009";5570639;24,4961058954688;60;2408102;"Masculino";"[15,65)"
"247798";"2408102004010";598163;25,1866513542076;60;2408102;"Feminino";"[15,65)"
"247965";"2408102004010";1468014;32,1918475125406;60;2408102;"Masculino";"[15,65)"
"248103";"2408102004010";1922203;30,0850960322444;60;2408102;"Masculino";"[15,65)"
"249135";"2408102004011";110546;20,5822565064688;60;2408102;"Masculino";"[15,65)"
"249364";"2408102004011";1155256;21,7853847948732;60;2408102;"Masculino";"[15,65)"
"249543";"2408102004011";1829430;20,1857782359349;60;2408102;"Masculino";"[15,65)"
"249575";"2408102004011";1954137;27,19665270652;60;2408102;"Masculino";"[15,65)"
"249601";"2408102004011";2162896;23,7550061488291;60;2408102;"Masculino";"[15,65)"
"249602";"2408102004011";2183708;23,0461683198768;60;2408102;"Feminino";"[15,65)"
"249648";"2408102004011";2318574;34,4713979655181;60;2408102;"Feminino";"[15,65)"
"249677";"2408102004011";2418183;15,3476331825183;60;2408102;"Feminino";"[15,65)"
"249824";"2408102004011";3092500;28,5648964542958;60;2408102;"Masculino";"[15,65)"
"249827";"2408102004011";3092500;28,5648964542958;60;2408102;"Feminino";"[15,65)"
"249990";"2408102004011";3813867;27,19665270652;60;2408102;"Masculino";"[15,65)"
"250087";"2408102004011";4215948;27,3230809620884;60;2408102;"Feminino";"[15,65)"
"250093";"2408102004011";4224457;27,19665270652;60;2408102;"Masculino";"[15,65)"
"250106";"2408102004011";4271978;29,9814655593006;60;2408102;"Feminino";"[15,65)"
"250141";"2408102004011";4387557;15,4610871629186;60;2408102;"Masculino";"[15,65)"
"250148";"2408102004011";4407762;28,2429386616765;60;2408102;"Feminino";"[15,65)"
"250256";"2408102004011";4921263;19,1554412270028;60;2408102;"Feminino";"[15,65)"
"250298";"2408102004011";5095114;35,5389826542386;60;2408102;"Feminino";"[15,65)"
"250326";"2408102004011";5268569;22,0666279774486;60;2408102;"Masculino";"[15,65)"
"250352";"2408102004011";5360517;26,2945611192242;60;2408102;"Masculino";"[15,65)"
"250361";"2408102004011";5377656;16,419202406733;60;2408102;"Masculino";"[15,65)"
"250443";"2408102004011";5642815;30,0241120941794;60;2408102;"Feminino";"[15,65)"
"250456";"2408102004011";5667003;23,7337623373256;60;2408102;"Masculino";"[15,65)"
"250510";"2408102004011";5787064;26,5553156478019;60;2408102;"Feminino";"[15,65)"
"250538";"2408102004011";5897093;27,19665270652;60;2408102;"Masculino";"[15,65)"
"250600";"2408102004012";69237;20,0136321699358;60;2408102;"Feminino";"[15,65)"
"250632";"2408102004012";183612;21,6494345349414;60;2408102;"Masculino";"[15,65)"
"250683";"2408102004012";402947;16,1755470883698;60;2408102;"Feminino";"[15,65)"
"250728";"2408102004012";722380;20,8501173406165;60;2408102;"Feminino";"[15,65)"
"250774";"2408102004012";950981;26,4367024813836;60;2408102;"Masculino";"[15,65)"
"250938";"2408102004012";1601792;14,2057026887455;60;2408102;"Masculino";"[15,65)"
"250968";"2408102004012";1809573;14,4514880235337;60;2408102;"Feminino";"[15,65)"
"250970";"2408102004012";1809573;14,4514880235337;60;2408102;"Feminino";"[15,65)"
"250993";"2408102004012";1929255;19,5132870818381;60;2408102;"Feminino";"[15,65)"
"251045";"2408102004012";2167648;17,9578888531346;60;2408102;"Feminino";"[15,65)"
"251088";"2408102004012";2315332;21,8746931857653;60;2408102;"Feminino";"[15,65)"
"251104";"2408102004012";2463323;22,1056260812681;60;2408102;"Feminino";"[15,65)"
"251208";"2408102004012";2893995;23,8951815215867;60;2408102;"Masculino";"[15,65)"
"251310";"2408102004012";3276010;14,0256112227985;60;2408102;"Masculino";"[15,65)"
"251573";"2408102004012";4344690;22,1158691840741;60;2408102;"Masculino";"[15,65)"
"251698";"2408102004012";4796867;22,1056260812681;60;2408102;"Feminino";"[15,65)"
"251705";"2408102004012";4801181;24,7431579983811;60;2408102;"Feminino";"[15,65)"
"251709";"2408102004012";4803352;17,1514630662803;60;2408102;"Masculino";"[15,65)"
"251744";"2408102004012";4961518;23,6971590207925;60;2408102;"Masculino";"[15,65)"
"251817";"2408102004012";5209473;24,2576355956681;60;2408102;"Masculino";"[15,65)"
"251818";"2408102004012";5209473;24,2576355956681;60;2408102;"Feminino";"[15,65)"
"251891";"2408102004012";5527525;31,0685757023081;60;2408102;"Feminino";"[15,65)"
"252016";"2408102004012";6067676;22,2318409786307;60;2408102;"Feminino";"[15,65)"
"252025";"2408102004012";6080546;22,6558072663348;60;2408102;"Feminino";"[15,65)"
"252099";"2408102004013";237159;17,1706910954388;60;2408102;"Feminino";"[15,65)"
"252300";"2408102004013";1235891;15,7312738331831;60;2408102;"Masculino";"[15,65)"
"252344";"2408102004013";1519804;36,7606466665307;60;2408102;"Feminino";"[15,65)"
"252378";"2408102004013";1631005;32,7628178606373;60;2408102;"Masculino";"[15,65)"
"252391";"2408102004013";1726020;23,7047612439489;60;2408102;"Feminino";"[15,65)"
"252441";"2408102004013";1965954;18,2043024200218;60;2408102;"Feminino";"[15,65)"
"252499";"2408102004013";2251560;20,3378661913132;60;2408102;"Masculino";"[15,65)"
"252633";"2408102004013";2849892;13,2803419076217;60;2408102;"Feminino";"[15,65)"
"252863";"2408102004013";3632668;8,65899811023;60;2408102;"Feminino";"[15,65)"
"252933";"2408102004013";3969875;19,7119568204376;60;2408102;"Feminino";"[15,65)"
"253211";"2408102004013";5185833;15,1690927846692;60;2408102;"Feminino";"[15,65)"
"253269";"2408102004013";5363005;22,2234370453337;60;2408102;"Feminino";"[15,65)"
"253342";"2408102004013";5617555;15,5842331297843;60;2408102;"Feminino";"[15,65)"
"253365";"2408102004013";5713126;11,8881872255001;60;2408102;"Feminino";"[15,65)"
"253586";"2408102004014";526726;20,2467074743925;60;2408102;"Masculino";"[15,65)"
"253593";"2408102004014";541155;19,6503670794883;60;2408102;"Feminino";"[15,65)"
"253656";"2408102004014";702458;29,5718632852767;60;2408102;"Feminino";"[15,65)"
"253919";"2408102004014";1827294;16,391319051662;60;2408102;"Feminino";"[15,65)"
"254260";"2408102004014";3288894;16,9762653729661;60;2408102;"Masculino";"[15,65)"
"254341";"2408102004014";3690808;14,5440522128693;60;2408102;"Feminino";"[15,65)"
"254450";"2408102004014";4057148;19,1794470771306;60;2408102;"Masculino";"[15,65)"
"254470";"2408102004014";4135680;18,0312328042651;60;2408102;"Feminino";"[15,65)"
"254478";"2408102004014";4172295;21,7226495638517;60;2408102;"Masculino";"[15,65)"
"254823";"2408102004014";5438163;18,5363868508885;60;2408102;"Feminino";"[15,65)"
"254892";"2408102004014";5664710;19,3219567094878;60;2408102;"Feminino";"[15,65)"
"254986";"2408102004014";6037948;19,0656590775083;60;2408102;"Feminino";"[15,65)"
"255175";"2408102004015";538216;22,7333241799904;60;2408102;"Feminino";"[15,65)"
"255203";"2408102004015";623521;18,8736857420433;60;2408102;"Masculino";"[15,65)"
"255317";"2408102004015";1071181;18,0775652870189;60;2408102;"Feminino";"[15,65)"
"255351";"2408102004015";1220575;16,6804717563015;60;2408102;"Feminino";"[15,65)"
"255366";"2408102004015";1295813;17,8786435669497;60;2408102;"Feminino";"[15,65)"
"255395";"2408102004015";1455496;15,308333263418;60;2408102;"Feminino";"[15,65)"
"255495";"2408102004015";1869940;26,2019312003099;60;2408102;"Feminino";"[15,65)"
"255496";"2408102004015";1869940;26,2019312003099;60;2408102;"Masculino";"[15,65)"
"255637";"2408102004015";2663214;16,8304848631164;60;2408102;"Masculino";"[15,65)"
"255848";"2408102004015";3661530;25,1806114570491;60;2408102;"Feminino";"[15,65)"
"256004";"2408102004015";4089883;27,7134745043868;60;2408102;"Masculino";"[15,65)"
"256073";"2408102004015";4348022;16,6431335459096;60;2408102;"Masculino";"[15,65)"
"256077";"2408102004015";4379757;20,7801946234948;60;2408102;"Feminino";"[15,65)"
"256194";"2408102004015";4991107;16,6431335459096;60;2408102;"Masculino";"[15,65)"
"256214";"2408102004015";5087229;22,7285853983314;60;2408102;"Feminino";"[15,65)"
"256370";"2408102004015";5697967;10,5328286717698;60;2408102;"Feminino";"[15,65)"
"256418";"2408102004015";5867716;20,6150523679159;60;2408102;"Masculino";"[15,65)"
"256624";"2408102004016";363867;17,9356117062092;60;2408102;"Masculino";"[15,65)"
"256747";"2408102004016";948367;19,8997263724454;60;2408102;"Masculino";"[15,65)"
"257001";"2408102004016";2062299;20,5515579508887;60;2408102;"Feminino";"[15,65)"
"257080";"2408102004016";2251631;15,9012957194018;60;2408102;"Masculino";"[15,65)"
"257198";"2408102004016";2882183;16,3702666908201;60;2408102;"Masculino";"[15,65)"
"257209";"2408102004016";2920965;14,1128584210067;60;2408102;"Feminino";"[15,65)"
"257585";"2408102004016";4417535;12,9724508357809;60;2408102;"Feminino";"[15,65)"
"257746";"2408102004016";4966304;18,1666987432453;60;2408102;"Masculino";"[15,65)"
"257783";"2408102004016";5040330;26,867859616602;60;2408102;"Feminino";"[15,65)"
"257986";"2408102004016";5795991;19,4339068532288;60;2408102;"Masculino";"[15,65)"
"258122";"2408102004016";6178891;23,8949087585764;60;2408102;"Feminino";"[15,65)"
"258575";"2408102004017";1945927;24,3044146466886;60;2408102;"Masculino";"[15,65)"
"258671";"2408102004017";2197217;36,0827632328972;60;2408102;"Feminino";"[15,65)"
"258694";"2408102004017";2295782;20,4030857497753;60;2408102;"Feminino";"[15,65)"
"258705";"2408102004017";2348639;21,2794401138018;60;2408102;"Masculino";"[15,65)"
"258729";"2408102004017";2405838;25,8961327860184;60;2408102;"Masculino";"[15,65)"
"258792";"2408102004017";2610267;27,6579695426436;60;2408102;"Masculino";"[15,65)"
"258824";"2408102004017";2752184;24,4121944513857;60;2408102;"Feminino";"[15,65)"
"258850";"2408102004017";2865711;31,6063780335999;60;2408102;"Masculino";"[15,65)"
"258959";"2408102004017";3374520;12,5545543442415;60;2408102;"Masculino";"[15,65)"
"259144";"2408102004017";4164179;19,7699042669691;60;2408102;"Feminino";"[15,65)"
"259159";"2408102004017";4267270;29,8690664405838;60;2408102;"Feminino";"[15,65)"
"259238";"2408102004017";4723713;25,4885152856158;60;2408102;"Masculino";"[15,65)"
"259371";"2408102004017";5149012;23,1497350721711;60;2408102;"Masculino";"[15,65)"
"259465";"2408102004017";5492035;11,2170165393987;60;2408102;"Masculino";"[15,65)"
"259469";"2408102004017";5492035;11,2170165393987;60;2408102;"Masculino";"[15,65)"
"259492";"2408102004017";5563800;27,8749481164604;60;2408102;"Feminino";"[15,65)"
"259583";"2408102004017";5957664;20,1625651471047;60;2408102;"Masculino";"[15,65)"
"259891";"2408102004018";1182151;19,8823336383584;60;2408102;"Feminino";"[15,65)"
"259905";"2408102004018";1209821;21,3192064834424;60;2408102;"Masculino";"[15,65)"
"259907";"2408102004018";1209821;21,3192064834424;60;2408102;"Masculino";"[15,65)"
"260164";"2408102004018";2316401;16,4474928509241;60;2408102;"Feminino";"[15,65)"
"260196";"2408102004018";2405772;23,3047413274182;60;2408102;"Feminino";"[15,65)"
"260197";"2408102004018";2405772;23,3047413274182;60;2408102;"Masculino";"[15,65)"
"260233";"2408102004018";2502364;18,2069032648926;60;2408102;"Masculino";"[15,65)"
"260272";"2408102004018";2634723;25,8223182581777;60;2408102;"Feminino";"[15,65)"
"260273";"2408102004018";2654257;22,2607941194028;60;2408102;"Feminino";"[15,65)"
"260292";"2408102004018";2721940;12,7128691018241;60;2408102;"Feminino";"[15,65)"
"260319";"2408102004018";2794011;16,1900096852567;60;2408102;"Masculino";"[15,65)"
"260430";"2408102004018";3256626;26,8831872377895;60;2408102;"Feminino";"[15,65)"
"260586";"2408102004018";3971039;16,8491539758846;60;2408102;"Masculino";"[15,65)"
"260679";"2408102004018";4283062;15,4095952433335;60;2408102;"Feminino";"[15,65)"
"260947";"2408102004018";5401237;18,5322275870576;60;2408102;"Masculino";"[15,65)"
"261073";"2408102004018";5859286;19,688330802648;60;2408102;"Masculino";"[15,65)"
"261112";"2408102004018";6027238;22,9015534481475;60;2408102;"Feminino";"[15,65)"
"261207";"2408102004019";177215;21,384953743754;60;2408102;"Feminino";"[15,65)"
"261261";"2408102004019";377072;21,2779407981515;60;2408102;"Masculino";"[15,65)"
"261278";"2408102004019";422290;13,5214375035688;60;2408102;"Feminino";"[15,65)"
"261777";"2408102004019";2497080;20,127888390699;60;2408102;"Masculino";"[15,65)"
"261797";"2408102004019";2625631;18,7719054891287;60;2408102;"Feminino";"[15,65)"
"261811";"2408102004019";2672042;22,6970873966922;60;2408102;"Feminino";"[15,65)"
"261827";"2408102004019";2723272;17,8852620461726;60;2408102;"Masculino";"[15,65)"
"261897";"2408102004019";3108565;20,5952983796898;60;2408102;"Masculino";"[15,65)"
"262002";"2408102004019";3579812;22,85797287871;60;2408102;"Masculino";"[15,65)"
"262073";"2408102004019";3976867;18,9381579050411;60;2408102;"Feminino";"[15,65)"
"262296";"2408102004019";4878936;18,0615011265133;60;2408102;"Feminino";"[15,65)"
"262363";"2408102004019";5209836;18,710110136049;60;2408102;"Feminino";"[15,65)"
"262381";"2408102004019";5252033;24,616366167494;60;2408102;"Masculino";"[15,65)"
"262502";"2408102004019";5877576;18,0876465950086;60;2408102;"Masculino";"[15,65)"
"262608";"2408102004020";86718;26,7665802613207;60;2408102;"Masculino";"[15,65)"
"262718";"2408102004020";449485;27,8685786151838;60;2408102;"Feminino";"[15,65)"
"262776";"2408102004020";663872;21,7584682295933;60;2408102;"Feminino";"[15,65)"
"262979";"2408102004020";1414152;24,1427854857216;60;2408102;"Masculino";"[15,65)"
"262996";"2408102004020";1492116;18,6529483743664;60;2408102;"Feminino";"[15,65)"
"264369";"2408102004021";705136;18,0322529851283;60;2408102;"Masculino";"[15,65)"
"264457";"2408102004021";1046507;10,1700138210882;60;2408102;"Masculino";"[15,65)"
"264735";"2408102004021";2474376;12,3846700952869;60;2408102;"Feminino";"[15,65)"
"264744";"2408102004021";2517291;13,9323315046671;60;2408102;"Masculino";"[15,65)"
"264774";"2408102004021";2643314;15,3283313445597;60;2408102;"Feminino";"[15,65)"
"264792";"2408102004021";2655692;26,4934887232937;60;2408102;"Masculino";"[15,65)"
"264904";"2408102004021";3103548;14,8006452988963;60;2408102;"Masculino";"[15,65)"
"264974";"2408102004021";3343039;21,0742353097876;60;2408102;"Feminino";"[15,65)"
"265120";"2408102004021";3946565;16,4553375090583;60;2408102;"Masculino";"[15,65)"
"265226";"2408102004021";4501597;16,4553375090583;60;2408102;"Masculino";"[15,65)"
"265350";"2408102004021";5043796;15,6341722689229;60;2408102;"Feminino";"[15,65)"
"265358";"2408102004021";5049193;23,0234507208386;60;2408102;"Masculino";"[15,65)"
"265409";"2408102004021";5156714;26,4763405566467;60;2408102;"Feminino";"[15,65)"
"265421";"2408102004021";5224214;18,907752051977;60;2408102;"Feminino";"[15,65)"
"265513";"2408102004021";5651724;20,9887576204005;60;2408102;"Feminino";"[15,65)"
"265537";"2408102004021";5714445;13,8792675594452;60;2408102;"Feminino";"[15,65)"
"265610";"2408102004021";6059569;13,1670339760171;60;2408102;"Masculino";"[15,65)"
"265620";"2408102004021";6091221;29,1974893384538;60;2408102;"Feminino";"[15,65)"
"266289";"2408102004022";1871267;23,2658420245163;60;2408102;"Feminino";"[15,65)"
"266358";"2408102004022";2100707;25,1109515694149;60;2408102;"Feminino";"[15,65)"
"266665";"2408102004022";3152927;13,9463430564909;60;2408102;"Masculino";"[15,65)"
"266682";"2408102004022";3244885;9,8936871375499;60;2408102;"Feminino";"[15,65)"
"266942";"2408102004022";3861363;26,5603249792704;60;2408102;"Masculino";"[15,65)"
"267082";"2408102004022";4298172;25,4410165294081;60;2408102;"Masculino";"[15,65)"
"267156";"2408102004022";4533273;18,824541376949;60;2408102;"Feminino";"[15,65)"
"267310";"2408102004022";4892660;24,1612042417982;60;2408102;"Masculino";"[15,65)"
"267606";"2408102004022";5613583;24,9860161127559;60;2408102;"Feminino";"[15,65)"
"267687";"2408102004022";5921439;18,824541376949;60;2408102;"Feminino";"[15,65)"
"268116";"2408102004023";469131;23,6693016359446;60;2408102;"Masculino";"[15,65)"
"268141";"2408102004023";528585;24,6548243782969;60;2408102;"Masculino";"[15,65)"
"268365";"2408102004023";947512;19,6445891864238;60;2408102;"Feminino";"[15,65)"
"268487";"2408102004023";1159570;28,9221706105981;60;2408102;"Feminino";"[15,65)"
"268514";"2408102004023";1187256;20,6788867387954;60;2408102;"Masculino";"[15,65)"
"268567";"2408102004023";1234093;26,7200002634592;60;2408102;"Masculino";"[15,65)"
"268572";"2408102004023";1234093;26,7200002634592;60;2408102;"Feminino";"[15,65)"
"268613";"2408102004023";1312269;23,5099103168717;60;2408102;"Masculino";"[15,65)"
"268632";"2408102004023";1328222;18,0202895100666;60;2408102;"Feminino";"[15,65)"
"268670";"2408102004023";1392071;23,7436234169918;60;2408102;"Masculino";"[15,65)"
"269010";"2408102004023";1943497;22,8797457955561;60;2408102;"Feminino";"[15,65)"
"269081";"2408102004023";2109393;27,6470833941557;60;2408102;"Masculino";"[15,65)"
"269152";"2408102004023";2238034;22,4868086918489;60;2408102;"Masculino";"[15,65)"
"269205";"2408102004023";2313679;25,4642932849026;60;2408102;"Feminino";"[15,65)"
"269223";"2408102004023";2341407;26,1777727298776;60;2408102;"Feminino";"[15,65)"
"269331";"2408102004023";2608833;26,7170426501022;60;2408102;"Masculino";"[15,65)"
"269417";"2408102004023";2751568;26,9992832679563;60;2408102;"Masculino";"[15,65)"
"269648";"2408102004023";3120548;17,5718504309858;60;2408102;"Feminino";"[15,65)"
"269993";"2408102004023";3685770;25,7644799714866;60;2408102;"Masculino";"[15,65)"
"270071";"2408102004023";3841011;22,4329885629782;60;2408102;"Masculino";"[15,65)"
"270183";"2408102004023";4017333;20,5055618487472;60;2408102;"Masculino";"[15,65)"
"270204";"2408102004023";4033784;24,6548243782969;60;2408102;"Masculino";"[15,65)"
"270226";"2408102004023";4077031;22,217408894802;60;2408102;"Feminino";"[15,65)"
"270250";"2408102004023";4150763;30,7359987063194;60;2408102;"Feminino";"[15,65)"
"270357";"2408102004023";4290771;26,5228117263793;60;2408102;"Feminino";"[15,65)"
"270579";"2408102004023";4757891;18,5318592849235;60;2408102;"Feminino";"[15,65)"
"270741";"2408102004023";5071890;18,8099775211728;60;2408102;"Feminino";"[15,65)"
"270754";"2408102004023";5094308;21,7784972397685;60;2408102;"Feminino";"[15,65)"
"270904";"2408102004023";5301455;17,6002287222448;60;2408102;"Feminino";"[15,65)"
"270951";"2408102004023";5383026;15,9079342551802;60;2408102;"Feminino";"[15,65)"
"271002";"2408102004023";5480436;28,2340756066624;60;2408102;"Masculino";"[15,65)"
"271032";"2408102004023";5564346;22,217408894802;60;2408102;"Feminino";"[15,65)"
"271076";"2408102004023";5620911;23,0199465675863;60;2408102;"Masculino";"[15,65)"
"271128";"2408102004023";5710866;18,5364819637702;60;2408102;"Feminino";"[15,65)"
"232283";"2408102004001";521135;29,8972978366312;61;2408102;"Feminino";"[15,65)"
"232659";"2408102004001";2342824;27,5868204769762;61;2408102;"Feminino";"[15,65)"
"232762";"2408102004001";2844262;27,657651189816;61;2408102;"Masculino";"[15,65)"
"232814";"2408102004001";3195047;19,9214528821957;61;2408102;"Feminino";"[15,65)"
"232829";"2408102004001";3261365;21,5444838035545;61;2408102;"Masculino";"[15,65)"
"232940";"2408102004001";3719529;24,5778059096827;61;2408102;"Feminino";"[15,65)"
"233049";"2408102004001";4303051;14,3644304012485;61;2408102;"Feminino";"[15,65)"
"233232";"2408102004001";5111695;28,2830455350377;61;2408102;"Masculino";"[15,65)"
"233399";"2408102004001";5796903;25,1238466399616;61;2408102;"Feminino";"[15,65)"
"233425";"2408102004001";5898090;17,5346946303718;61;2408102;"Feminino";"[15,65)"
"233881";"2408102004002";1369311;28,0838521928374;61;2408102;"Feminino";"[15,65)"
"234458";"2408102004002";4162211;28,0838521928374;61;2408102;"Feminino";"[15,65)"
"234537";"2408102004002";4564256;17,5977104752535;61;2408102;"Masculino";"[15,65)"
"235181";"2408102004003";1046515;16,913556505158;61;2408102;"Masculino";"[15,65)"
"235486";"2408102004003";2149206;32,3886481465273;61;2408102;"Feminino";"[15,65)"
"236450";"2408102004003";6025416;26,1417878794276;61;2408102;"Masculino";"[15,65)"
"236593";"2408102004004";217516;23,6145051583396;61;2408102;"Feminino";"[15,65)"
"236640";"2408102004004";280658;20,743356719231;61;2408102;"Masculino";"[15,65)"
"237193";"2408102004004";1274692;21,4645989463399;61;2408102;"Feminino";"[15,65)"
"237296";"2408102004004";1404330;22,2950536240943;61;2408102;"Masculino";"[15,65)"
"237325";"2408102004004";1437192;17,1709669483955;61;2408102;"Masculino";"[15,65)"
"237390";"2408102004004";1515072;17,6557817871557;61;2408102;"Masculino";"[15,65)"
"237534";"2408102004004";1703299;24,634268192973;61;2408102;"Feminino";"[15,65)"
"237573";"2408102004004";1751456;15,1104738812547;61;2408102;"Masculino";"[15,65)"
"237605";"2408102004004";1808428;21,2538586167918;61;2408102;"Masculino";"[15,65)"
"237746";"2408102004004";2004125;18,9675527549286;61;2408102;"Masculino";"[15,65)"
"237847";"2408102004004";2135012;18,6931342292964;61;2408102;"Feminino";"[15,65)"
"238069";"2408102004004";2480074;22,6671454540318;61;2408102;"Feminino";"[15,65)"
"238228";"2408102004004";2758018;24,1604039315159;61;2408102;"Feminino";"[15,65)"
"238321";"2408102004004";2934966;21,5509855156013;61;2408102;"Feminino";"[15,65)"
"238692";"2408102004004";3542864;20,2436184764546;61;2408102;"Feminino";"[15,65)"
"238718";"2408102004004";3584782;22,865505639276;61;2408102;"Feminino";"[15,65)"
"238752";"2408102004004";3608091;20,537155749031;61;2408102;"Feminino";"[15,65)"
"239060";"2408102004004";4142703;17,6233210982734;61;2408102;"Masculino";"[15,65)"
"239874";"2408102004004";5394392;18,3999501395374;61;2408102;"Masculino";"[15,65)"
"240164";"2408102004004";5858798;23,1438334111473;61;2408102;"Feminino";"[15,65)"
"240308";"2408102004004";6080828;17,6557817871557;61;2408102;"Masculino";"[15,65)"
"240335";"2408102004004";6137616;16,76220841091;61;2408102;"Feminino";"[15,65)"
"240565";"2408102004005";809729;22,9995830756611;61;2408102;"Feminino";"[15,65)"
"240776";"2408102004005";1564198;25,0786853325407;61;2408102;"Feminino";"[15,65)"
"241017";"2408102004005";2640805;23,9507314226736;61;2408102;"Feminino";"[15,65)"
"241497";"2408102004005";4676145;22,0144218997813;61;2408102;"Masculino";"[15,65)"
"241523";"2408102004005";4735112;17,6548976844857;61;2408102;"Feminino";"[15,65)"
"241961";"2408102004006";535424;24,3199498705345;61;2408102;"Masculino";"[15,65)"
"241980";"2408102004006";605023;24,3289917468404;61;2408102;"Masculino";"[15,65)"
"242029";"2408102004006";765416;18,5982832157147;61;2408102;"Feminino";"[15,65)"
